userLanguage	distributionChannel	_recordId	duration	locationLongitude	responseId	progress	PROLIFIC_PID	startDate	QID6	QID3	recordedDate	QID5	endDate	status	QID8	finished	locationLatitude	QID1	ipAddress	QID2
EN	anonymous	R_3iewcOEkPsufQl4	101	-118.1965	R_3iewcOEkPsufQl4	100	655779a4e79c8918c9804c84	2024-01-16T22:22:47Z	1	1	2024-01-16T22:24:29.578Z	3	2024-01-16T22:24:29Z	0	5	1	34.024	3	107.77.230.66	3
EN	anonymous	R_3tkY5IYQQTnsBGq	89	-105.0027	R_3tkY5IYQQTnsBGq	100	6525ab9f13661dcdfda04572	2024-01-16T22:23:03Z	1	1	2024-01-16T22:24:33.674Z	1	2024-01-16T22:24:33Z	0	4	1	39.8401	2	174.51.119.181	3
EN	anonymous	R_6YR2esDDQcyrBKT	143	-71.415	R_6YR2esDDQcyrBKT	100	650858b5122636b5b2aa8a9f	2024-01-16T22:22:20Z	2	3	2024-01-16T22:24:44.589Z	2	2024-01-16T22:24:44Z	0	4	1	41.8165	4	70.172.163.125	1
EN	anonymous	R_664NkSg1N1AN48F	142	-96.6746	R_664NkSg1N1AN48F	100	65a59414270861aa7db6520c	2024-01-16T22:22:23Z	1	2	2024-01-16T22:24:46.338Z	3	2024-01-16T22:24:45Z	0	5	1	32.9569	1	47.184.173.129	1
EN	anonymous	R_11zCZUx3xFheoy9	142	-118.244	R_11zCZUx3xFheoy9	100	5f9b38a3e8bb2a1c4db0515e	2024-01-16T22:22:39Z	2	1	2024-01-16T22:25:01.970Z	1	2024-01-16T22:25:01Z	0	5	1	34.0544	1	174.251.160.56	4
EN	anonymous	R_7P4KQ7hKWI6mmEk	90	-121.9759	R_7P4KQ7hKWI6mmEk	100	56255258ed6e5a000fc7fdf9	2024-01-16T22:23:36Z	1	1	2024-01-16T22:25:07.137Z	3	2024-01-16T22:25:06Z	0	5	1	37.9545	3	172.125.80.250	1
EN	anonymous	R_7UTTuUdCXyfxDPz	117	-106.5199	R_7UTTuUdCXyfxDPz	100	6019bbb66e5c2815ba3728b6	2024-01-16T22:23:25Z	1	2	2024-01-16T22:25:23.719Z	3	2024-01-16T22:25:23Z	0	5	1	35.1369	1	67.0.51.247	1
EN	anonymous	R_63REeQZBgmwsoOB	297	-84.7083	R_63REeQZBgmwsoOB	100	63d175e97ef73a5965ffb7e4	2024-01-16T22:20:32Z	1	2	2024-01-16T22:25:29.796Z	3	2024-01-16T22:25:29Z	0	5	1	33.3944	1	108.193.132.204	3
EN	anonymous	R_1OKRkN0n4YI8HCx	310	-96.6319	R_1OKRkN0n4YI8HCx	100	65999a30a97e20e20316eb03	2024-01-16T22:20:30Z	1	2	2024-01-16T22:25:41.337Z	1	2024-01-16T22:25:40Z	0	5	1	32.8179	1	76.204.120.227	
EN	anonymous	R_7F4jMgfkDFxyycn	424	-81.5621	R_7F4jMgfkDFxyycn	100	6526c8b1f05bce048bfcf038	2024-01-16T22:18:37Z	1	2	2024-01-16T22:25:42.258Z	2	2024-01-16T22:25:41Z	0	5	1	30.2183	1	45.30.196.198	1
EN	anonymous	R_3Swyi64oQA4eGV6	188	-71.8394	R_3Swyi64oQA4eGV6	100	65a14903a1df94188d795717	2024-01-16T22:22:33Z	1	1	2024-01-16T22:25:42.939Z	3	2024-01-16T22:25:42Z	0	5	1	42.3432	1	75.130.248.150	1
EN	anonymous	R_3a9LEylNle8rN3X	80	-77.0961	R_3a9LEylNle8rN3X	100	5fb5f30ab74f4b20cdd41ec1	2024-01-16T22:24:26Z	1	2	2024-01-16T22:25:47.083Z	3	2024-01-16T22:25:46Z	0	5	1	39.0015	1	156.40.216.1	1
EN	anonymous	R_5LQgT386kWAnSKZ	123	-93.614	R_5LQgT386kWAnSKZ	100	6111a8e643a976b710621429	2024-01-16T22:23:58Z	1	1	2024-01-16T22:26:02.856Z	2	2024-01-16T22:26:02Z	0	5	1	41.814	4	207.177.126.28	1
EN	anonymous	R_6019ciMOxa9xTcS	230	-118.268	R_6019ciMOxa9xTcS	100	5b5a822e1ad8270001c4f28d	2024-01-16T22:22:24Z	1	2	2024-01-16T22:26:15.894Z	3	2024-01-16T22:26:15Z	0	4	1	33.8242	1	108.217.72.81	3
EN	anonymous	R_7Ke8FUfT9SpiEC0	151	-121.3627	R_7Ke8FUfT9SpiEC0	100	6301879b4d0e34f4e7e9aef9	2024-01-16T22:24:01Z	2	1	2024-01-16T22:26:33.866Z	4	2024-01-16T22:26:33Z	0	4	1	38.5569	1	174.193.52.8	3
EN	anonymous	R_1ouLtPqDwL8S8eX	130	-97.9435	R_1ouLtPqDwL8S8eX	100	613fb653aa6f033cb05cc587	2024-01-16T22:24:24Z	2	2	2024-01-16T22:26:34.624Z	3	2024-01-16T22:26:34Z	0	4	1	30.2152	1	70.114.243.88	1
EN	anonymous	R_3G35MTl3FbO3F8X	119	-117.7402	R_3G35MTl3FbO3F8X	100	56bae08f30d6b30005f8537a	2024-01-16T22:24:35Z	1	1	2024-01-16T22:26:35.552Z	4	2024-01-16T22:26:34Z	0	5	1	33.672	1	172.1.155.165	2
EN	anonymous	R_5QQKH9QhHGjDQyq	157	-122.4257	R_5QQKH9QhHGjDQyq	100	5f2e3b0e78e87e1a4a85501f	2024-01-16T22:23:59Z	2	1	2024-01-16T22:26:37.960Z	2	2024-01-16T22:26:37Z	0	5	1	37.6538	1	76.14.108.132	1
EN	anonymous	R_6hAJQoiQOpxkC0p	193	-85.7236	R_6hAJQoiQOpxkC0p	100	5add6b6aeb60400001536f2c	2024-01-16T22:24:59Z	1	2	2024-01-16T22:28:13.581Z	3	2024-01-16T22:28:13Z	0	5	1	38.2345	1	74.138.24.90	1
EN	anonymous	R_3CU7Sj9iI6fhWca	209	-92.0909	R_3CU7Sj9iI6fhWca	100	58295846e41098000132a1f9	2024-01-16T22:24:59Z	3	3	2024-01-16T22:28:28.631Z	1	2024-01-16T22:28:28Z	0	5	1	37.981	3	174.130.219.125	1
EN	anonymous	R_1EFQCeORTHodFAB	380	-74.1355	R_1EFQCeORTHodFAB	100	657b63bd8b304f325507e327	2024-01-16T22:22:53Z	2	2	2024-01-16T22:29:14.338Z	3	2024-01-16T22:29:13Z	0	5	1	40.0678	4	73.178.106.72	1
EN	anonymous	R_1h9KLWwDvm5ci6R	572	-77.9402	R_1h9KLWwDvm5ci6R	100	5d54d5d907e8740018e56545	2024-01-16T22:20:32Z	1	2	2024-01-16T22:30:05.189Z	3	2024-01-16T22:30:04Z	0	4	1	34.5446	1	174.106.136.30	1
EN	anonymous	R_7lbdMa1VnkHgNXo	182	-122.7659	R_7lbdMa1VnkHgNXo	100	644149a38a0d3ec2b79996e6	2024-01-16T22:27:06Z	1	1	2024-01-16T22:30:10.294Z	3	2024-01-16T22:30:09Z	0	5	1	44.9929	1	50.53.217.208	1
EN	anonymous	R_77jWHvwTN04jPyh	357	-118.2441	R_77jWHvwTN04jPyh	100	65675949c11b54bb71f6c6b5	2024-01-16T22:25:12Z	1	2	2024-01-16T22:31:10.207Z	2	2024-01-16T22:31:09Z	0	5	1	34.0544	1	98.97.61.181	1
EN	anonymous	R_11HEVmrxDemHZwR	1321	-84.2634	R_11HEVmrxDemHZwR	100	64488a23553ba5078eb6cb9e	2024-01-16T22:11:29Z	1	2	2024-01-16T22:33:32.099Z	1	2024-01-16T22:33:31Z	0	5	1	39.632	1	184.57.245.200	1
EN	anonymous	R_7z6rv3yZvfd7MMF	470	-86.3384	R_7z6rv3yZvfd7MMF	100	5b70ed4b99982e000145eb7b	2024-01-16T22:27:51Z	1	4	2024-01-16T22:35:43.049Z	3	2024-01-16T22:35:42Z	0	5	1	33.5879	2	184.156.47.44	2
EN	anonymous	R_7q4qqG3TPfzfE1g	98	-94.8342	R_7q4qqG3TPfzfE1g	100	633af05da0499598ca6a9834	2024-01-16T22:35:40Z	1	2	2024-01-16T22:37:19.552Z	3	2024-01-16T22:37:19Z	0	5	1	29.2793	2	76.30.64.51	1
